time1,time2,lon1,lat1,alt1,lon2,lat2,alt2
18845.0,60080.0,121.00148826,14.50016785,,120.994841,14.494924,175.0
166.0,83810.0,123.772345,9.656982,3875.0,123.823211,9.482365,5275.0
3175.0,75993.0,121.019416,14.508843,300.0,120.99262400000002,14.493713,275.0
6.0,71300.0,120.903674,14.444274999999998,1800.0,120.994937,14.494924,225.0
13254.0,35655.0,120.110008,13.862605000000002,16000.0,120.010938,14.437758,24225.0
23336.0,24389.0,121.040376,14.520481,1275.0,120.004433,14.437339,25625.0
9040.0,40689.0,121.0068512,14.50511868,,120.99426300000005,14.494644,225.0
2257.0,18843.0,120.007971,13.865433000000005,20100.0,120.003518,14.437246,20775.0
4745.0,27960.0,120.16918,14.70655,4725.0,120.036766,14.439806,23875.0
3.0,39427.0,120.99006400000002,14.492157,275.0,120.992668,14.493668,225.0
35391.0,86399.0,120.108222,13.873352,18875.0,121.080606,14.543518,3275.0
54.0,12221.0,121.126493,14.074539,2000.0,121.132697,13.97081,1650.0
11560.0,81783.0,123.85649,10.646310999999995,10950.0,125.399701,7.312751,6975.0
14108.0,51920.0,121.032426,14.515686000000002,800.0,121.01269371,14.508354059999998,
0.0,53625.0,120.880593,14.125532000000002,8175.0,120.992716,14.493759,250.0
12693.0,19845.0,121.020187,14.508005,700.0,120.99451500000002,14.49472,225.0
3448.0,86095.0,121.022981,14.505445000000002,525.0,123.310966,9.005356,17650.0
18529.0,85316.0,121.028908,14.513824,750.0,120.007517,13.037466,37350.0
3637.0,48115.0,121.028895,14.513901,575.0,120.998985,14.497251,100.0
3.0,86399.0,121.254272,11.962715,2775.0,121.357443,13.275513,9375.0
3.0,51885.0,123.71708900000002,12.298961999999998,29950.0,121.01498439,14.51169205,
1885.0,83986.0,124.663407,11.771710999999998,15825.0,124.35155,12.010245,20175.0
10716.0,40500.0,121.022644,14.50577,600.0,120.98727,14.490692,375.0
7531.0,26194.0,121.024861,14.50307,625.0,120.98476,14.48941,450.0
0.0,86399.0,121.14147,14.17511,9350.0,120.877461,14.288417999999998,4925.0
71997.0,74129.0,123.580531,15.825668,36000.0,120.99229,14.493484000000002,275.0
62340.0,75421.0,144.72943,27.01528931,38000.0,120.988143,14.491106,400.0
0.0,43621.0,121.843446,13.36409,21825.0,120.992858,14.493851,200.0
19952.0,84385.0,121.02037099999998,14.508087,850.0,124.395302,11.748015999999998,18975.0
2761.0,41295.0,121.028232,14.500259,625.0,120.99262400000002,14.493667,275.0
5785.0,54275.0,121.00723668000002,14.50423418,,121.01687859,14.50881958,
2740.0,45509.0,126.75559,24.699267000000003,,123.636775,10.389761,5700.0
623.0,31035.0,125.583391,7.496447000000001,10825.0,120.994752,14.494858,225.0
10962.0,20323.0,121.021981,14.506119,525.0,120.994799,14.494858,250.0
26646.0,34189.0,124.327387,10.212158,9100.0,123.779561,9.899597000000002,5975.0
48.0,36711.0,123.086484,13.670577,23975.0,120.995949,14.495529,225.0
5202.0,85463.0,121.026065,14.501581,900.0,121.353246,14.374028,1925.0
10031.0,33589.0,124.269779,10.568056,,123.894764,10.112868,3850.0
6055.0,11924.0,125.64574678,7.12914276,,120.992865,14.49376,225.0
8768.0,17974.0,121.01956,14.509122,375.0,120.992858,14.493805,275.0
21042.0,29293.0,124.15370099999998,10.187027,9025.0,123.903436,10.059814,5500.0
0.0,84986.0,120.773862,14.194102999999998,6100.0,124.563085,11.920306,19950.0
0.0,86228.0,121.668517,11.7052,25000.0,122.801851,13.570117,19525.0
10782.0,83113.0,121.019078,14.508703,375.0,123.073773,13.374161,14800.0
7.0,25265.0,127.24309300000002,25.06073,40000.0,123.06851,15.240142999999998,32300.0
0.0,20917.0,123.504976,12.519247,7000.0,120.99049,14.492569,325.0
5100.0,11817.0,123.46397,11.08041,,120.996961,14.515453,325.0
68701.0,77445.0,129.71708399999997,28.664308,40000.0,120.99129500000002,14.493027,325.0
4574.0,21625.0,121.029179,14.514084,550.0,120.990793,14.492689000000002,325.0
2827.0,40334.0,121.026499,14.51266,550.0,120.994937,14.495063,225.0
12125.0,50712.0,124.139828,10.220717999999998,6700.0,123.898694,10.119805,4150.0
6.0,85097.0,120.780848,14.368209,4000.0,123.46069300000002,12.510169,32950.0
33401.0,47686.0,121.042015,14.522157,1550.0,120.990167,14.49241,300.0
23650.0,86399.0,121.00311016,14.52591705,,121.329249,13.498659,16400.0
23988.0,84339.0,125.584101,7.495748000000001,11000.0,125.407278,7.274718,7700.0
25278.0,27377.0,120.991034,14.520714,475.0,120.99901400000002,14.514496,325.0
496.0,31241.0,121.019471,14.508636,425.0,120.994889,14.49497,225.0
27621.0,37219.0,121.019377,14.508087,650.0,120.99049,14.492523,300.0
3783.0,37672.0,120.000158,12.484497,19000.0,120.9939,14.4944,250.0
48869.0,56112.0,123.92756400000002,10.488266,8025.0,120.994648,14.494831,200.0
47124.0,54123.0,121.02987199999998,14.514615,625.0,130.364793,27.986367,35000.0
24580.0,30872.0,125.46140473,3.664126640000001,38000.0,120.994745,14.494877,250.0
1912.0,84596.0,121.571203,11.906754,,120.182095,12.434738,3925.0
877.0,33495.0,121.029179,14.513947,625.0,120.992526,14.493668,250.0
28415.0,52305.0,123.98478541,10.31304311,500.0,123.879373,10.098110999999998,3825.0
30694.0,44552.0,123.94415500000002,10.443576,8475.0,123.771088,10.200210999999998,4050.0
8168.0,34539.0,121.01903,14.509401,425.0,120.995415,14.495224,250.0
5509.0,86400.0,121.018596,14.509495,375.0,121.095693,14.211652999999998,10325.0
25720.0,33895.0,124.01204255,10.34129333,1650.0,123.82235799999998,10.150995,3975.0
10178.0,33702.0,120.000278,16.178858000000005,34575.0,120.9893,14.491851,325.0
9030.0,85673.0,121.00330955,14.501976399999998,,122.913841,19.141209,37025.0
84040.0,86399.0,121.019464,14.508796,200.0,121.2469,12.147200999999995,29000.0
1599.0,83749.0,121.018404,14.510007,450.0,122.935165,12.945557,16975.0
6306.0,43362.0,121.02886,14.513964,525.0,120.992721,14.493806,275.0
0.0,35910.0,121.118052,13.707957999999998,13575.0,120.990395,14.492432000000004,300.0
1900.0,14571.0,121.142385,13.970885,1800.0,121.132989,13.968324999999998,1675.0
16847.0,51077.0,121.019416,14.50861,325.0,120.98636,14.490175,350.0
2575.0,86399.0,121.024586,14.504059,700.0,121.42962,12.935843,25450.0
9035.0,18880.0,123.57644443,9.49339786,300.0,123.56365139,9.58488464,400.0
4358.0,49479.0,121.019566,14.508727999999998,275.0,120.987854,14.490967,325.0
3.0,38359.0,121.576297,11.952380000000002,23000.0,120.994799,14.494904,200.0
3253.0,86390.0,122.05213,12.008382999999998,5725.0,121.306313,16.050705,31900.0
18757.0,20518.0,120.002044,16.176484000000002,32475.0,120.991034,14.492736000000004,300.0
0.0,57238.0,121.556002,13.341705,20250.0,120.984618,14.489273,400.0
1.0,82052.0,124.170693,9.759201,22425.0,120.000819,12.386107,35475.0
0.0,79786.0,121.12905,14.608932,8450.0,120.001349,14.436966,27575.0
13376.0,71511.0,120.572012,15.211577999999998,1725.0,120.556207,15.170746,575.0
10521.0,59441.0,121.019377,14.508957,350.0,120.99025300000002,14.49234,300.0
7781.0,84944.0,121.130992,13.965637000000005,,121.112318,13.961575,
84601.0,84806.0,121.142594,13.988159,1750.0,121.119353,13.89156,3025.0
5573.0,86345.0,121.143636,13.980148,1875.0,121.143541,13.950943,1950.0
10109.0,84106.0,121.142048,13.992439000000005,1975.0,121.089841,13.89386,3975.0
17219.0,17849.0,121.07984,14.234882999999998,625.0,121.021271,14.539719,575.0
85253.0,86396.0,120.852895,14.902814,500.0,120.803114,15.335192,4600.0
2989.0,29937.0,121.0238,14.511309999999998,600.0,120.998744,14.497065,175.0
3847.0,37076.0,121.01895,14.508408,250.0,120.99366300000004,14.494307999999998,250.0
11480.0,75154.0,121.00449529,14.50532913,,120.006703,15.217833,28650.0
17278.0,42547.0,121.024728,14.503693,850.0,120.992953,14.493896,250.0
3910.0,78126.0,121.020428,14.507772,325.0,120.00460900000002,12.394684000000002,26000.0
1792.0,44519.0,121.018572,14.50914,700.0,120.99049,14.492523,300.0
9040.0,56615.0,121.01895784,14.51383558,,125.400885,7.3075839999999985,7150.0
9015.0,86399.0,121.030268,14.514907999999998,650.0,122.442097,13.029552,26825.0
28460.0,28510.0,121.00283974,14.518991239999998,50.0,121.00280236,14.51898193,50.0
85.0,9657.0,122.49741400000002,10.835964,250.0,121.000861,14.522277999999998,200.0
68.0,9688.0,122.497085,10.834350999999998,200.0,120.99700900000002,14.522483,275.0
18825.0,41141.0,121.00238799999998,14.527301789999996,,120.989781,14.492177,275.0
2308.0,38703.0,121.028426,14.513777,550.0,120.99291300000002,14.493853,275.0
52525.0,53381.0,120.302654,14.048626999999998,10125.0,120.998919,14.497147,100.0
14571.0,81970.0,121.019234,14.508864999999998,325.0,124.432431,8.610347999999998,550.0
15326.0,21291.0,123.433385,11.399323,,120.99127500000002,14.492922,375.0
1288.0,83197.0,121.131276,13.965134000000004,1475.0,121.131881,13.967766,1550.0
0.0,86072.0,123.117955,12.794403,35000.0,123.394872,11.749459,22775.0
1966.0,29373.0,121.019566,14.508545,200.0,120.95057,14.563019,1350.0
29158.0,29257.0,123.908828,9.706002,875.0,123.92322400000002,9.758000999999998,1275.0
3632.0,44835.0,125.165793,9.239136,11450.0,120.984713,14.489273,350.0
14954.0,34036.0,120.955329,14.459265,425.0,121.192317,14.248305999999998,675.0
0.0,9220.0,121.06891,14.454117,4200.0,125.64738775,7.130905149999999,
16539.0,32007.0,120.91095,14.424025,350.0,122.727135,10.882965,775.0
4468.0,10282.0,120.98742,14.513126,350.0,121.000816,14.515174,250.0
41967.0,48529.0,120.089327,13.842087,26375.0,120.015596,13.196182,36050.0
10762.0,15329.0,124.682222,29.431628,40000.0,120.004527,21.144771,40000.0
13594.0,26143.0,120.00052300000002,20.037003,41000.0,120.00234,21.142211,36000.0
47881.0,65941.0,120.01052900000002,29.536148,31900.0,120.003351,25.313571000000003,38100.0
68693.0,74051.0,120.019143,18.900115,39000.0,130.35202900000004,28.263772,39000.0
3378.0,18084.0,120.03199,29.535533,33075.0,120.000305,25.322708,38075.0
17538.0,38886.0,120.01341,29.619466000000003,35100.0,120.000407,25.310028000000003,36075.0
42627.0,60074.0,120.00677799999998,29.536194,33075.0,120.003766,25.314083000000004,38100.0
10510.0,18559.0,131.74089499999997,26.37973,36000.0,120.00603,12.245177999999996,38975.0
1429.0,3908.0,122.367069,29.996796,25525.0,120.004595,25.315014,32100.0
18318.0,20914.0,120.000266,23.436813,31000.0,125.578239,27.825668,31000.0
56740.0,69310.0,144.23828125,25.60913086,40000.0,120.003804,11.945435000000002,43000.0
25066.0,30414.0,120.011657,18.894012,35000.0,130.320775,28.278397,37000.0
50058.0,55414.0,120.006262,18.889481,36000.0,130.376533,28.293985000000003,39000.0
50536.0,61420.0,120.093258,13.844055,22475.0,120.042114,13.064792,31125.0
14742.0,26032.0,120.12370699999998,13.891205,15675.0,120.279043,13.408767,27525.0
25054.0,37974.0,120.096525,13.848128999999998,22675.0,120.232481,13.540466,29225.0
37799.0,66649.0,120.00496,18.888152,40000.0,120.004467,12.078964,43000.0
60215.0,67831.0,137.15312412999998,15.5499371,40000.0,120.003283,11.66954,40000.0
58466.0,64505.0,120.000366,18.884288,35000.0,131.92867503,29.53604488,37000.0
76786.0,80042.0,125.268052,28.020071,,121.225395,25.077747,25.0
62190.0,76754.0,147.70352289999997,28.321380620000003,40000.0,120.004278,12.10025,40000.0
16909.0,22404.0,120.008906,18.891457000000003,37000.0,130.33207800000002,28.324036,37000.0
57161.0,61736.0,124.721022,29.455353,36000.0,120.005544,21.145795,36000.0
20925.0,31536.0,125.155511,27.938931,,120.003612,21.157104000000004,36000.0
73781.0,83731.0,120.000216,19.724649,39025.0,125.757374,27.956853,38975.0
22811.0,28940.0,120.147763,13.927872,24325.0,120.104007,13.236649,39000.0
28658.0,40035.0,120.135209,13.91735,20050.0,120.000048,12.384618,36000.0
7273.0,8427.0,120.004666,27.585273,35100.0,121.043378,29.994965000000004,19350.0
31235.0,31382.0,120.019138,29.875214,8725.0,120.206155,29.963608,7725.0
4132.0,21794.0,120.009646,16.162518,31725.0,120.21822500000002,29.96912,7275.0
40742.0,41216.0,120.00625,29.62001,27300.0,121.231384,29.837952000000005,24725.0
26736.0,26926.0,120.338323,27.846431,10325.0,120.009472,27.956818,19725.0
16765.0,17222.0,120.008401,29.619979000000004,26600.0,121.050702,29.981231999999995,22825.0
23430.0,23430.0,120.02892274,29.343830110000003,,120.02892274,29.343830110000003,
14984.0,21353.0,120.111941,27.515492,14125.0,120.002606,26.8666,19800.0
2021.0,27142.0,120.3437,28.076818000000003,13625.0,120.862079,29.976615,29100.0
56490.0,56966.0,120.027143,29.535812,33000.0,121.27084,29.85965,20800.0
52349.0,52595.0,120.03266,27.680892,18700.0,120.387914,28.090319,17875.0
20604.0,20753.0,120.584694,27.808960000000003,10025.0,120.422991,27.907229,18275.0
2205.0,36220.0,122.25163,29.985785999999997,32125.0,122.591804,29.129318,35075.0
763.0,84127.0,120.552602,28.067555,17750.0,120.000546,28.06778,21475.0
17442.0,36811.0,120.004476,25.148026,33100.0,120.000605,25.310126,38100.0
43954.0,54146.0,120.00169300000002,23.79932,30275.0,120.00122100000002,24.279602,29925.0
32889.0,57355.0,120.009793,16.161820000000002,33000.0,120.002044,17.053388,30000.0
1699.0,56742.0,121.01816300000002,14.507865,650.0,120.000345,24.063783,31975.0
32106.0,54614.0,120.000051,23.60257,31000.0,120.00412,24.068115,32000.0
32018.0,84136.0,120.004311,23.438644,32975.0,123.202274,11.980963,31850.0
80425.0,83338.0,124.995469,27.822504,36000.0,120.001486,23.920355,36000.0
64001.0,66970.0,120.002913,23.439285,31000.0,126.3756796,28.40437317,31000.0
66099.0,71900.0,120.002044,16.175738999999997,28975.0,126.098979,4.256927,32975.0
71535.0,74152.0,120.00122100000002,23.437795,31000.0,125.57969,27.826721,31000.0
2726.0,21117.0,120.004232,25.147798,33100.0,120.004284,25.314641,38100.0
42775.0,44507.0,122.367096,29.998121999999995,30075.0,121.20714,27.870173,12250.0
42676.0,43231.0,120.005655,29.519705,22600.0,121.060827,29.99762,19925.0
31043.0,31171.0,120.038153,29.884048,8375.0,120.215369,29.967957,7750.0
14768.0,16358.0,120.001537,26.864868000000005,29100.0,122.367608,29.997345,35075.0
19838.0,37273.0,122.327863,28.85047,32100.0,121.272953,29.86171,20050.0
47290.0,47773.0,120.005088,29.517471000000004,29050.0,121.058679,29.993979,18375.0
24166.0,24659.0,120.025904,29.573566,31100.0,121.245602,29.846921,19800.0
23489.0,66985.0,120.040794,29.381287,18300.0,120.84395775,27.90542473,
6134.0,31803.0,122.25119,29.973915,34100.0,122.361791,29.987503,37125.0
42864.0,52760.0,120.004718,29.620926,21525.0,120.017712,29.619553000000003,22600.0
543.0,21945.0,122.36577699999998,29.810424,32075.0,121.245064,29.845184,25650.0
28476.0,28947.0,120.001444,29.536835000000004,26600.0,121.259981,29.854602,22000.0
31170.0,32393.0,120.84576157,27.907264710000003,,120.009586,28.003731,19800.0
48923.0,54429.0,121.381787,29.923872,8725.0,121.854643,29.912613,8700.0
6854.0,45404.0,120.01356,27.470627,32100.0,120.005113,27.056808000000004,32100.0
319.0,45791.0,120.731137,27.898523,15125.0,120.022163,27.460738999999997,14175.0
20115.0,21341.0,120.004647,27.466553,35100.0,121.040387,29.963813,20725.0
35006.0,36541.0,120.007601,26.755371,31100.0,121.061536,29.998262,23300.0
40277.0,40793.0,120.01052900000002,29.536331,29100.0,121.252172,29.859304,19875.0
23507.0,23996.0,120.017934,29.536464,26625.0,121.244148,29.845291,21125.0
20510.0,22008.0,121.062964,29.999659,30100.0,120.87046999999998,28.18469,4675.0
8954.0,15657.0,120.012764,29.620211,14800.0,120.005224,29.620025,13800.0
17747.0,30113.0,123.694045,29.983245999999998,32000.0,121.249871,29.848114,20675.0
23270.0,24563.0,120.033926,27.480011,35100.0,121.048925,29.978073,19100.0
31458.0,49476.0,121.436139,29.649679,11500.0,120.26868,29.993179,7300.0
33044.0,33535.0,120.005035,29.536194,33100.0,121.266826,29.85759,24450.0
39664.0,45259.0,120.01761000000002,29.536836,21225.0,120.005669,29.620239,21700.0
27389.0,27740.0,120.553612,27.775113,8675.0,120.00207799999998,27.956497,19700.0
19378.0,54320.0,120.676419,27.830154000000004,14775.0,121.220294,27.927246,12675.0
61622.0,84772.0,122.366584,29.993545999999995,29400.0,120.979121,29.091980000000003,31850.0
22116.0,22633.0,120.005924,29.536883000000003,30825.0,121.059613,29.995888,20575.0
1272.0,2696.0,120.0025,27.46596,31100.0,122.369952,29.988858,31100.0
20954.0,21454.0,120.00007,29.536469,32900.0,121.045694,29.972488,20175.0
86259.0,86394.0,120.000035,26.706802,26600.0,120.17203299999998,26.949966,26575.0
31511.0,31810.0,120.034878,27.602684,33100.0,120.479032,28.168533,33100.0
29116.0,48318.0,122.366961,29.993958000000003,31450.0,121.084631,29.832443,20125.0
30966.0,31414.0,120.000335,29.482451999999995,32550.0,121.05434,29.986857,22875.0
37000.0,38724.0,120.00133,27.352844,31100.0,122.483826,29.975967,31125.0
16582.0,17941.0,120.000335,27.46461,35100.0,121.044177,29.970563,19675.0
27017.0,27282.0,120.513893,27.764918,14825.0,120.082795,27.832809,19450.0
25797.0,27298.0,120.012958,26.815579,31100.0,121.058727,29.99501,19675.0
13013.0,13062.0,120.136322,29.943936,6675.0,120.199908,29.979904,6675.0
8401.0,9686.0,120.007704,27.467972,31100.0,121.03912400000002,29.961685,20225.0
7974.0,8490.0,120.00236999999998,29.536604,33025.0,121.271527,29.860886,20700.0
45682.0,46178.0,120.009102,29.536789,26875.0,121.273499,29.861817,20600.0
32746.0,34368.0,120.006567,27.467962,35100.0,122.48488,29.830950000000005,35100.0
33521.0,34847.0,120.016877,27.472228999999995,35100.0,121.054364,29.986541999999996,28525.0
20683.0,22636.0,120.000501,26.707672,31100.0,122.482288,29.990581,31100.0
18037.0,20350.0,122.25163,29.999705,32100.0,120.003715,27.079344,23600.0
9814.0,41067.0,122.366492,29.99356,27400.0,121.25648,29.852088,19650.0
9504.0,10015.0,120.007043,29.570389,25900.0,121.035828,29.956458,20025.0
22763.0,55241.0,120.007729,27.467776,31075.0,121.248339,29.759125,22400.0
14458.0,21483.0,120.122505,27.520845,16500.0,120.00578699999998,26.870911000000003,19850.0
5686.0,5808.0,120.830859,29.746902,29100.0,120.863068,29.999193,29100.0
16637.0,17442.0,121.399401,29.731613,8925.0,120.00699,29.619919000000003,21700.0
12025.0,13236.0,120.001338,27.543748999999995,35100.0,121.267935,29.858368,19850.0
15146.0,15146.0,120.15530499999998,27.995543999999995,9375.0,120.15530499999998,27.995543999999995,9375.0
13131.0,22535.0,122.252014,29.992862,32100.0,122.43628900000002,28.817413,29400.0
8329.0,8702.0,120.000704,29.536469,32575.0,120.862265,29.996704,21600.0
20368.0,20843.0,120.018957,29.536604,33075.0,121.055328,29.988671999999998,19575.0
4870.0,5298.0,120.01966600000002,29.402481,33100.0,120.982079,29.86972,22875.0
21936.0,22442.0,120.01104,29.536743,29125.0,121.263128,29.8564,24325.0
12327.0,33839.0,122.39361900000002,29.801812,27600.0,120.87099,29.611646,27150.0
7382.0,33705.0,120.000431,29.866333,9375.0,121.05668,29.991211,21800.0
24813.0,25257.0,120.007993,29.416626,31100.0,121.031584,29.951065000000003,20875.0
12273.0,12317.0,120.001993,29.903156,24600.0,120.056493,29.994095,24600.0
17633.0,18929.0,120.008997,27.469358,33100.0,121.047794,29.97757,20200.0
49684.0,51235.0,120.00234199999998,26.710603,31100.0,121.096912,29.980245999999998,19750.0
38987.0,39491.0,120.007701,29.34127,13675.0,120.573874,29.998901,5875.0
31564.0,33096.0,120.005061,26.869492,24600.0,121.062281,29.998993,21700.0
12779.0,20649.0,120.111782,27.515957000000004,18700.0,120.000294,26.8629,20700.0
6618.0,28461.0,122.366638,29.99762,27325.0,120.860003,29.622167,30100.0
11402.0,11687.0,120.097638,29.540607,29100.0,120.890108,29.755306,27075.0
19301.0,20605.0,120.013434,27.470289,35100.0,121.04961500000002,29.97871,19900.0
48440.0,49995.0,120.015633,26.728912,31100.0,121.048627,29.976848,18850.0
6885.0,34935.0,120.371596,28.077703,18050.0,121.248392,29.847473,16700.0
30944.0,39975.0,121.057855,29.99249,23650.0,121.22298,29.961345999999995,29100.0
51059.0,85214.0,121.058296,29.992264,30000.0,120.00456,28.090988000000003,19700.0
16855.0,18233.0,120.002183,27.46582,33100.0,121.266497,29.857535,20725.0
8879.0,10050.0,120.002817,27.536812,31150.0,121.060235,29.99675,31075.0
11671.0,11681.0,120.309483,28.104263000000003,18375.0,120.29485300000002,28.104263000000003,18650.0
